case_id,gps_nac_adopter,survey_source,home,state,age_binned,educ_binned,f1,f2,trig1,trig3,trig2,trig4,n1,n2,n3,f3,f4,cijm1,cijm2,cijm3,cns1,cns2,cns4,vb1,vb2,vb3,va1,va2,va3,vt1,vt2,vt3,ve1,ve2,ve4,vo1,vo2,vo3,pn1,pn2,pn3,e2,bte7,bb1,bb2,bb3,bte8,be13,be10,co3,be11,m3,bo15,bte9,pbc7,pbc9,m2,pbc3,m4,pbc5,m1,tru5,tr1,tr2,tr3,dep1,dep2,dep3,m6,suit1,suit2,o3,sn1,sn4,sn5,dv1,dv2,dv3,dv4,dv7,int_q1,int_q2,int_q3,int_q4,int_q5,int_q6,int_q7,tr_gov,tr_comp,tr_trade,tr_util,tr_online,tr_frfam,tr_neighb,tr_envorg,tr_univ,inv_neighfr,inv_party,inv_onlinecust,inv_onlinevideo,inv_reviews,inv_facebk,inv_govtweb,winter_nopv_binned,summer_nopv_binned,bills,power,stance,social,econ,cityyrs_binned,hmyrs_1_text,sqft_binned,gender,people_tot_3plus,have_kids,employ_1,employ_2,employ_5,retired,financial,income_binned
1225,true,true,1,4,4,2,true,true,false,true,true,false,false,true,false,1,true,3,3,3,2,2,3,3,3,3,3,2,3,4,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,3,4,4,4,5,2,4,5,4,4,4,4,4,4,5,3,4,3,4,3,5,1,4,1,2,3,3,4,4,4,2,2,2,1,1,1,2,2,1,3,2,2,2,3,2,2,2,2,3,3,1,2,1,1,1,3,2,7,3,2,4,4,5,3,7,3,1,false,0,false,false,false,true,1,2
1226,true,true,1,2,3,2,true,true,false,false,false,false,false,false,false,0,false,4,5,4,3,3,4,4,4,4,4,4,4,5,5,5,1,3,3,4,3,3,4,4,5,4,4,4,3,4,4,3,3,2,3,2,4,3,4,3,3,4,3,3,3,5,4,5,4,3,4,4,4,3,4,2,3,2,3,4,5,5,3,2,4,4,3,4,5,4,5,3,3,4,3,3,4,4,3,4,5,5,3,3,4,4,3,3,1,3,3,3,2,3,8,10,2,1,false,0,false,true,false,false,1,95
1227,true,true,1,3,1,2,true,true,false,false,false,false,false,false,false,0,false,4,4,4,3,3,3,4,4,2,3,3,4,4,5,3,3,2,3,3,3,2,2,2,2,2,4,3,2,3,4,4,4,4,4,98,2,3,2,4,98,4,98,4,98,4,2,4,3,98,4,4,1,1,1,2,3,2,3,4,4,4,4,2,3,2,2,1,3,2,3,2,2,2,2,3,4,3,1,3,4,3,5,4,4,2,3,2,8,3,3,4,4,5,6,7,2,1,true,1,true,false,false,false,2,3
1228,true,true,1,1,3,3,false,false,false,false,false,false,false,false,false,0,false,2,2,2,1,2,2,2,2,2,4,3,4,4,4,3,3,2,2,3,2,2,4,3,4,4,98,98,98,98,98,3,98,3,2,98,4,98,4,98,98,98,98,4,98,4,4,4,2,98,4,98,98,4,4,3,3,3,98,4,4,2,3,2,2,1,1,1,2,2,1,1,1,2,1,1,3,3,2,1,4,1,1,1,1,1,1,1,3,3,2,3,3,3,3,3,1,0,false,0,true,false,false,false,1,3
1229,true,true,1,3,3,4,true,true,true,true,true,true,true,true,true,1,true,4,4,4,3,4,4,5,5,5,5,5,5,3,5,3,3,5,3,5,5,5,5,5,5,5,4,5,5,5,5,1,5,5,3,1,1,1,1,2,3,5,5,5,5,5,1,4,2,3,2,5,1,1,1,1,5,1,5,1,1,2,1,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2,2,2,4,3,1,2,1,3,1,20,2,1,false,0,false,false,false,true,2,2
1230,true,true,2,3,1,2,true,true,false,true,true,false,false,false,false,1,true,1,3,3,2,1,1,5,5,3,5,5,4,5,5,5,2,5,1,3,3,4,1,1,1,5,1,2,3,3,3,3,3,1,3,1,1,1,1,4,2,5,1,5,3,3,1,1,1,4,2,1,1,1,1,1,3,1,3,1,4,5,5,4,5,5,3,4,5,3,4,3,3,3,3,2,4,2,3,3,1,1,1,1,1,1,1,4,4,3,1,4,4,4,1,20,2,0,false,0,true,false,false,false,1,2
1231,true,true,1,4,3,3,true,true,false,true,false,false,true,false,false,1,false,4,4,5,2,2,3,5,5,5,5,5,5,5,5,5,1,2,3,3,3,5,4,5,5,5,4,5,98,5,4,3,98,3,4,3,3,2,1,98,98,4,4,3,3,5,4,5,4,98,4,98,2,4,4,2,5,1,5,5,5,3,98,1,1,2,3,2,3,3,4,3,2,2,2,2,3,4,3,5,5,4,5,5,5,1,3,5,4,3,3,2,2,3,7,30,4,1,false,0,false,false,true,false,1,2
1232,true,true,1,4,2,2,false,false,false,false,false,false,false,false,false,0,false,3,3,3,3,3,3,4,4,3,4,4,3,4,4,2,2,2,1,4,4,4,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,98,98,4,98,5,3,4,4,4,4,98,4,98,98,5,5,2,4,2,4,4,4,98,98,2,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,,,3,4,4,4,4,2,30,2,1,true,0,true,false,false,false,3,4
1233,true,true,2,3,1,2,true,true,true,false,false,false,false,false,true,0,false,3,4,3,4,4,3,3,3,2,4,2,4,5,5,3,2,3,2,4,3,4,3,3,3,3,98,3,3,4,3,3,3,98,4,3,3,3,2,4,4,4,3,5,98,5,3,4,4,98,5,4,1,2,1,1,4,2,4,5,4,3,4,1,4,4,3,4,4,4,4,3,2,2,1,3,4,3,3,3,4,1,5,4,5,5,2,3,5,3,2,3,3,3,7,15,1,1,false,0,true,false,false,false,2,3
1234,true,true,1,3,4,1,true,true,false,true,true,true,false,true,false,1,false,2,2,3,4,3,3,4,3,2,4,2,3,4,4,3,3,3,3,3,3,2,3,3,3,3,4,4,3,3,4,2,2,3,4,3,2,3,4,3,4,5,4,5,4,4,4,3,4,3,3,4,1,1,1,2,3,3,4,4,3,3,3,2,3,3,3,3,3,2,3,1,2,2,3,3,3,3,2,3,2,2,2,2,2,3,2,7,8,4,3,4,4,4,1,25,4,0,true,0,false,false,false,true,2,2
1235,true,true,1,4,1,2,true,true,false,true,true,false,false,false,true,0,false,5,5,5,3,3,3,5,5,4,3,4,4,5,5,5,4,4,2,4,5,4,5,5,4,5,4,5,4,5,3,3,3,2,4,2,3,98,3,2,98,98,98,98,2,98,2,5,4,3,2,98,1,3,4,1,4,2,4,5,5,5,5,1,4,1,2,1,2,3,4,3,3,3,3,4,5,5,5,5,5,5,4,4,4,4,4,3,1,3,1,97,98,98,2,5,1,1,true,0,false,true,false,false,1,2
1236,true,true,1,3,3,2,true,false,false,true,false,false,false,true,false,0,false,2,2,2,3,2,4,3,1,3,1,0,2,5,5,3,1,1,3,3,5,5,1,1,1,1,2,1,1,1,1,1,1,1,3,3,1,3,5,3,3,5,3,5,4,5,3,3,1,3,5,5,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,3,1,1,3,1,3,3,3,3,1,4,7,3,1,3,4,5,3,4,2,0,true,0,true,false,false,false,2,4
1237,true,true,1,2,3,4,true,true,false,true,false,false,false,false,false,1,false,4,4,4,3,4,4,4,4,3,5,5,4,4,5,3,2,4,3,4,4,3,3,4,4,5,3,4,4,4,4,4,4,4,4,2,2,2,4,3,3,3,3,3,3,3,4,4,4,3,2,3,2,2,2,2,4,2,4,4,4,3,3,3,4,2,3,3,4,4,5,4,3,3,3,4,5,4,4,4,5,2,4,3,4,4,4,7,6,4,2,2,2,2,4,1,4,1,true,0,false,true,false,false,2,95
1238,true,true,1,1,3,4,false,false,true,true,true,true,true,false,true,0,false,5,5,3,4,4,4,5,5,5,5,5,5,5,5,5,1,5,2,5,4,5,4,4,4,4,4,3,4,4,3,3,3,4,3,2,3,2,4,98,98,98,98,98,98,5,3,5,5,98,3,4,98,98,98,1,98,98,98,4,4,3,3,2,2,2,2,2,3,3,3,3,1,2,1,3,4,3,2,2,5,1,2,2,2,1,3,3,2,3,2,3,3,4,2,20,2,1,false,0,false,false,false,true,2,1
1239,true,true,1,1,1,1,true,true,false,true,false,false,false,false,false,0,false,2,2,3,4,3,3,4,4,3,5,3,5,5,5,4,3,3,4,2,3,2,4,4,5,4,4,4,3,4,4,4,4,4,4,3,4,3,3,3,3,4,4,4,3,3,4,4,4,3,4,4,2,2,2,3,4,2,5,3,3,3,4,2,4,3,2,2,4,4,4,3,3,2,4,3,4,3,3,3,2,1,3,3,3,3,3,5,7,4,3,4,4,4,3,50,1,1,true,1,false,true,false,false,2,2
1240,true,true,1,4,2,1,true,true,false,true,true,false,false,true,false,1,true,3,3,4,4,5,4,5,5,5,4,5,5,4,4,4,3,3,2,4,4,5,4,4,4,5,2,5,4,4,3,4,4,3,4,2,1,2,5,2,2,4,4,2,3,2,2,3,2,4,2,2,1,1,1,1,98,1,5,4,5,5,5,3,3,3,1,5,5,4,5,4,3,3,3,4,4,3,4,4,2,3,4,4,5,3,4,3,4,3,1,2,2,2,1,5,1,0,false,0,true,false,false,false,2,3
1241,true,true,1,4,1,3,true,true,false,true,false,false,false,false,false,1,false,5,5,5,2,1,2,2,2,1,3,3,3,4,3,3,0,4,1,3,3,2,2,3,2,4,98,4,98,3,4,98,3,3,98,98,3,2,4,3,98,98,3,3,3,4,4,5,4,98,3,4,2,2,2,2,2,2,3,4,4,2,3,2,3,3,3,3,3,2,3,4,2,2,2,4,4,3,2,2,4,1,3,3,4,3,4,3,3,3,2,2,2,2,3,10,1,0,true,1,true,false,false,false,2,2
1242,true,true,1,4,2,1,false,true,false,false,false,false,false,false,false,0,false,3,3,3,5,5,3,5,5,5,5,5,5,5,5,5,3,1,3,5,5,3,4,4,4,5,4,4,3,4,4,4,4,3,4,3,3,3,3,3,3,3,3,4,3,4,3,5,3,3,3,3,2,2,4,2,3,3,3,4,4,3,3,2,3,2,2,1,3,3,3,1,2,2,2,2,2,2,2,2,4,4,4,4,4,1,1,,,4,2,90,96,98,5,2,2,1,true,0,false,true,false,false,3,1
1243,true,true,2,4,4,1,true,false,false,true,false,false,false,false,false,0,false,4,4,4,3,4,3,4,4,4,5,4,5,5,5,3,1,1,3,3,4,3,3,4,4,5,98,3,98,3,98,98,3,98,5,98,2,98,2,1,98,5,1,5,2,5,5,5,4,3,3,98,1,2,1,2,4,1,5,5,5,3,3,1,4,4,4,3,5,4,5,4,3,3,3,3,4,4,3,3,5,5,4,4,4,4,4,7,7,3,1,97,98,98,6,20,1,1,false,0,false,false,false,true,2,2
1244,true,true,1,2,4,2,false,false,false,false,false,false,false,false,false,1,false,4,4,3,2,3,3,4,3,4,5,4,4,4,5,4,2,2,3,3,3,3,3,3,3,3,1,98,98,1,98,3,1,1,1,98,3,3,3,3,98,4,98,3,98,5,4,5,4,98,5,4,5,5,5,2,3,3,4,4,4,4,4,1,3,3,2,2,4,3,5,2,2,2,2,3,4,3,3,2,5,4,3,2,2,1,2,8,4,4,5,97,98,98,8,25,1,0,false,0,false,false,false,true,1,2
1245,true,true,1,2,4,3,false,false,false,false,false,false,false,false,false,0,false,4,4,4,3,3,3,3,3,3,5,3,4,4,5,4,3,2,2,4,3,3,3,3,4,4,2,3,3,2,3,2,2,2,2,2,1,3,4,3,4,4,3,3,3,4,4,4,4,3,4,4,2,4,5,2,98,98,98,4,4,3,3,2,3,2,4,3,3,3,3,1,1,1,2,2,4,3,2,3,3,4,3,3,3,1,1,6,5,4,2,4,4,4,8,19,2,1,false,0,false,false,false,true,1,1
1246,true,true,1,3,1,1,true,false,false,false,false,false,false,true,false,1,false,3,2,3,2,1,2,3,3,3,3,4,5,5,5,2,4,4,3,3,4,3,3,3,4,3,3,4,98,3,5,3,5,3,98,98,3,98,4,5,98,4,98,98,3,3,2,4,98,98,4,4,1,1,1,1,3,3,3,4,4,2,3,1,1,1,1,2,1,1,1,3,3,4,4,2,5,3,3,3,1,1,5,5,5,5,5,4,8,3,3,97,98,98,6,5,2,1,true,1,false,false,true,false,2,4
1247,true,true,1,1,3,2,true,true,true,true,true,true,false,true,true,1,false,3,3,3,3,3,3,4,4,4,4,4,5,5,5,4,3,3,3,4,4,4,4,4,4,4,98,4,4,4,98,4,98,4,98,2,2,2,98,2,98,4,98,98,3,4,4,4,4,4,4,98,2,2,2,2,4,2,98,4,4,98,98,98,3,2,2,2,2,3,2,3,3,4,3,3,3,3,3,4,3,2,3,2,3,3,3,6,7,2,2,2,2,2,4,8,4,1,true,0,false,true,false,false,1,5
1248,true,true,1,2,4,3,false,true,false,true,false,false,false,false,false,0,false,3,4,3,2,2,2,4,4,2,5,5,5,5,5,3,3,3,2,3,3,3,3,4,4,4,4,3,4,4,4,98,4,98,98,98,5,5,4,5,98,5,3,5,3,5,5,5,5,3,5,5,2,98,2,3,98,98,98,5,5,3,3,2,4,4,4,4,4,3,4,2,2,2,3,3,2,2,3,3,4,1,4,2,3,1,4,5,4,4,2,3,96,4,6,15,1,1,false,0,false,false,false,true,2,95
1249,true,true,1,3,2,4,true,true,true,true,true,false,true,false,true,1,false,2,2,2,4,4,4,3,5,5,5,5,3,5,4,3,2,5,2,1,1,4,1,1,4,1,98,3,1,2,98,98,98,5,3,4,1,4,5,5,98,5,5,4,5,4,2,5,5,98,5,5,1,1,1,2,4,1,3,4,5,4,4,98,5,5,5,5,5,5,5,2,2,3,1,3,3,3,3,1,5,4,5,5,3,4,2,6,9,3,3,5,5,5,1,4,3,1,false,0,false,false,false,true,4,1
1250,true,true,2,3,4,1,true,false,true,true,true,false,true,true,true,0,false,4,4,4,4,4,4,4,5,5,4,5,4,5,5,4,4,4,2,3,4,4,3,4,4,4,3,3,2,3,3,4,3,3,3,2,3,2,4,3,3,3,4,3,4,2,4,4,3,4,3,2,1,1,1,2,4,2,5,3,1,1,1,2,1,1,1,1,1,1,1,2,4,3,4,3,4,4,3,3,4,5,4,4,4,3,2,4,4,3,2,2,4,3,5,5,1,1,false,0,false,false,false,true,1,95
1251,true,true,1,1,1,1,true,false,false,false,false,false,false,false,false,0,false,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,2,4,3,3,3,3,4,3,4,4,3,3,3,3,3,3,2,4,3,3,3,3,3,3,4,3,4,4,2,4,2,2,2,2,3,3,3,3,3,2,3,2,2,2,2,2,2,3,2,2,2,3,3,3,2,2,3,2,4,3,3,3,3,7,7,3,1,2,2,2,2,20,2,1,true,1,true,false,false,false,2,5
1252,true,true,1,2,4,4,true,true,false,true,false,false,false,true,false,0,false,4,3,3,3,3,2,4,4,3,5,5,3,4,5,5,4,3,4,3,3,4,4,4,4,5,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,3,4,4,3,2,4,3,2,3,2,2,2,2,3,2,4,4,4,3,4,2,4,4,4,4,5,5,5,3,2,2,3,3,4,3,3,4,4,3,3,3,4,3,4,6,5,3,2,4,3,4,8,8,4,0,false,0,false,false,false,true,1,95
1253,true,true,1,3,1,2,true,true,false,false,false,false,false,true,false,0,false,4,4,4,3,3,3,5,4,4,4,4,4,5,5,5,3,4,2,3,4,4,3,4,3,3,4,4,3,4,5,3,4,3,3,2,2,3,1,98,98,4,3,4,3,4,2,4,3,3,4,98,1,1,1,1,3,1,3,4,4,4,3,98,3,3,3,2,4,2,3,2,3,3,3,4,5,4,2,2,5,3,4,3,4,3,1,3,4,3,3,4,4,4,1,50,3,1,true,1,false,false,true,false,2,2
1254,true,true,1,2,2,4,false,false,false,false,false,false,false,false,false,0,false,5,5,4,4,4,4,5,5,5,5,5,5,3,5,4,4,4,3,4,3,4,4,4,5,5,3,4,4,5,4,4,4,3,4,2,3,3,4,98,98,4,98,98,98,4,5,5,5,3,98,4,3,3,4,1,4,3,5,3,4,4,4,2,3,3,3,2,3,5,5,4,3,3,3,3,4,4,4,4,4,1,5,3,5,1,5,8,8,4,4,4,4,4,6,30,2,1,false,0,true,false,false,false,1,5
1255,true,true,1,4,1,4,true,true,false,true,true,true,true,false,true,1,false,4,4,4,4,4,4,5,5,5,5,4,4,4,5,4,2,5,2,4,4,4,4,4,4,5,3,5,5,4,3,3,2,3,5,2,3,4,4,5,4,4,3,4,3,4,3,4,4,4,2,3,5,5,5,1,4,1,4,5,4,4,4,3,5,5,3,5,5,4,5,4,4,4,3,2,4,3,4,5,4,4,4,2,4,3,4,1,2,3,1,2,1,3,2,5,1,0,false,0,true,false,false,false,2,4
1256,true,true,1,1,2,1,false,true,false,true,false,false,false,true,false,0,true,2,3,3,2,3,3,3,2,3,0,4,0,5,3,5,4,2,3,2,3,3,4,4,1,4,4,2,2,3,5,3,98,98,98,98,4,98,1,3,3,5,3,4,2,2,5,2,5,98,3,98,98,98,3,98,98,5,4,4,3,2,98,2,3,3,3,3,3,3,3,1,2,2,1,1,3,3,2,2,3,3,2,3,2,2,2,5,7,3,2,4,4,4,5,5,2,0,false,0,true,false,false,false,2,3
1257,true,true,1,4,1,2,true,true,false,true,true,false,false,false,false,1,false,1,3,4,4,4,3,5,5,5,3,3,5,5,5,4,5,1,3,5,5,5,3,4,5,3,5,4,4,5,5,4,2,1,5,3,1,4,5,2,5,4,3,4,2,3,1,2,4,3,4,5,1,1,1,1,4,1,5,2,4,1,3,1,1,2,1,2,3,1,5,4,5,3,2,4,3,3,3,5,4,1,5,1,5,1,4,6,3,2,1,4,4,5,5,5,1,1,true,1,false,false,true,false,1,1
1258,true,true,1,3,3,3,false,false,false,false,false,false,false,true,false,0,false,3,4,3,2,2,3,5,2,1,5,4,5,4,5,3,1,2,2,2,3,3,3,3,4,5,98,3,3,4,4,3,4,3,4,2,2,98,2,98,3,98,98,98,98,4,4,4,4,98,4,4,1,98,1,1,98,98,4,4,4,98,98,98,3,3,3,4,4,3,4,2,3,3,3,4,5,5,3,3,4,4,4,4,4,4,4,,9,3,2,2,2,3,3,5,2,1,false,0,true,false,false,false,3,2
1259,true,true,1,1,1,3,true,true,false,false,false,false,false,false,false,0,false,4,4,4,3,3,4,3,4,3,4,3,4,4,4,4,3,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,2,2,2,2,3,98,4,98,4,3,4,5,4,4,4,2,2,98,98,98,2,4,2,4,2,2,4,5,2,4,5,4,4,5,3,4,2,3,3,3,4,5,4,4,4,4,4,4,4,3,3,3,4,6,4,3,3,3,3,2,30,4,1,true,1,true,false,false,false,3,3
1260,true,true,1,2,1,1,false,false,false,false,false,false,false,false,false,0,false,5,5,5,3,3,3,3,2,3,5,4,5,5,5,5,1,2,3,4,3,4,2,1,5,1,98,3,1,2,98,98,98,98,98,98,4,98,4,98,98,5,4,98,4,4,5,5,98,98,4,4,98,98,98,1,1,5,2,5,5,5,98,1,3,2,3,2,2,1,2,1,1,1,1,1,4,4,1,1,5,5,5,5,5,1,1,5,7,4,4,5,5,5,6,10,3,1,true,1,false,true,false,false,3,1
1261,true,true,1,2,1,1,false,false,false,false,false,false,false,false,false,0,false,4,4,4,3,3,2,4,4,3,4,4,4,5,5,3,3,3,3,3,3,3,2,4,4,5,3,3,3,4,4,3,4,3,4,3,3,3,3,3,3,4,3,3,3,3,4,4,3,3,4,3,3,3,3,2,2,3,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,3,4,3,3,3,4,3,5,3,4,3,3,,,3,3,3,3,3,1,20,2,1,false,0,true,false,false,false,2,2
1262,true,true,1,2,2,3,true,true,false,true,false,false,false,false,false,0,true,4,5,3,4,5,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,3,4,4,3,4,4,98,4,5,4,4,4,4,2,3,3,98,98,98,4,98,98,98,5,4,4,4,98,4,98,98,4,98,3,4,2,4,4,4,3,5,98,5,5,5,5,5,4,5,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,6,6,4,3,90,96,98,2,6,1,0,true,1,true,false,false,false,1,2
1263,true,true,1,2,4,4,true,false,false,true,false,true,false,false,false,1,false,5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,4,4,4,5,5,5,5,3,4,4,2,3,2,3,2,4,5,3,3,3,4,4,4,4,4,4,5,4,3,4,4,3,3,3,3,3,3,3,4,4,4,4,2,5,2,3,3,5,5,5,3,3,3,3,4,3,3,3,4,5,5,5,5,5,5,5,6,9,4,1,4,4,4,7,10,4,0,false,0,false,false,false,true,1,95
1264,true,true,1,3,1,1,true,true,true,true,true,true,true,true,true,1,true,3,3,3,3,3,4,4,4,4,5,5,5,4,5,4,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,5,4,4,3,5,3,4,4,5,3,4,3,4,4,4,3,4,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,4,3,3,4,4,3,3,3,3,4,8,9,4,4,97,98,98,5,7,3,1,true,1,true,false,false,false,3,2
1265,true,true,1,3,4,3,true,false,true,true,false,false,false,true,true,0,false,4,4,4,4,4,4,4,4,3,4,3,3,5,5,3,3,3,3,4,4,4,4,4,4,2,3,3,2,3,3,2,2,3,4,3,2,2,4,3,3,4,3,4,3,5,3,4,3,3,4,4,2,2,2,2,3,2,3,4,4,2,3,2,1,1,1,2,2,2,2,1,2,2,2,2,4,4,1,2,4,2,2,2,4,1,1,4,5,3,2,4,5,4,1,15,2,0,false,0,false,false,false,true,3,2
1266,true,true,1,4,4,2,true,true,false,false,true,false,false,false,false,1,false,4,4,3,3,3,3,3,3,3,5,3,3,4,5,3,3,4,3,3,3,3,2,2,2,2,4,3,1,3,4,4,4,4,3,4,3,3,4,4,3,4,4,3,3,4,4,4,4,3,4,4,2,5,2,4,3,4,3,4,4,4,4,3,4,4,4,4,4,2,4,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,2,4,6,4,1,97,5,5,7,150,3,1,false,0,false,false,true,false,1,95
1267,true,true,1,3,1,4,true,false,false,false,true,false,false,false,false,0,false,3,3,3,2,2,2,3,4,2,3,2,5,4,5,4,3,3,3,3,3,2,3,3,4,3,3,3,98,3,3,4,3,2,4,98,2,2,4,3,98,4,3,4,3,4,4,4,4,3,3,4,1,2,1,2,3,3,4,4,4,3,4,2,2,2,2,2,2,2,2,2,2,2,3,3,5,3,2,2,3,2,2,2,2,1,2,4,5,4,1,3,3,3,3,10,2,1,false,0,true,false,false,false,1,4
1268,true,true,1,2,3,2,false,false,false,false,false,false,false,false,false,0,false,5,5,5,2,2,3,3,2,2,5,5,4,5,5,4,4,4,2,2,4,4,3,3,4,5,3,3,3,3,3,3,4,2,3,3,4,4,98,98,98,98,98,98,98,4,5,5,4,98,4,4,5,4,5,5,2,3,3,1,4,2,2,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,2,3,5,1,3,3,2,2,2,,,4,2,3,3,3,8,20,3,1,false,0,true,false,false,false,1,4
1269,true,true,1,2,1,2,true,true,false,false,false,false,false,false,false,1,false,5,5,4,2,2,4,2,3,2,3,3,3,5,5,3,4,4,2,5,5,4,2,2,2,4,4,3,3,3,3,3,98,3,98,3,3,2,3,98,98,4,3,4,3,4,5,4,4,4,3,4,3,3,2,3,3,2,3,4,4,4,4,1,1,3,3,3,4,2,4,3,3,3,3,3,3,3,3,3,4,1,5,5,3,4,2,5,7,3,3,97,98,98,1,20,3,0,true,1,true,false,false,false,2,95
1270,true,true,1,4,2,1,true,true,true,true,true,false,true,false,true,0,false,5,5,5,5,5,5,4,4,3,5,5,5,4,5,4,5,5,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,2,2,3,98,98,98,98,98,98,3,3,3,3,98,2,3,2,2,2,1,4,1,4,4,3,4,3,98,5,5,3,4,4,3,4,4,4,4,4,4,5,4,3,4,5,4,4,3,3,3,3,10,11,3,1,3,3,3,5,10,4,1,true,0,true,false,false,false,2,5
1271,true,true,1,3,2,2,false,true,false,false,false,true,false,true,true,1,true,5,4,4,4,4,4,5,5,4,5,5,5,5,5,5,4,5,5,4,4,4,3,4,5,5,4,5,5,5,4,5,4,5,4,4,4,2,3,3,3,5,4,4,4,4,5,5,5,4,4,4,3,3,2,2,3,2,3,4,4,4,4,4,4,5,4,5,5,5,5,4,4,4,4,4,5,4,4,5,4,4,4,4,4,3,4,5,9,4,2,4,4,5,6,10,4,1,true,1,true,false,false,false,1,4
1272,true,true,1,2,1,4,true,false,true,true,true,false,false,true,true,0,false,4,4,4,2,3,3,4,4,4,5,4,5,5,5,3,5,5,5,5,5,5,4,3,2,4,98,4,4,4,98,5,4,2,3,98,3,98,5,98,98,4,98,98,98,5,5,5,3,98,98,98,1,1,1,1,98,1,98,4,3,2,3,1,1,1,1,1,1,1,1,2,2,2,2,1,4,3,3,3,4,2,1,1,1,1,2,,,4,3,3,96,96,2,10,4,1,false,0,false,false,true,false,1,95
1273,true,true,1,3,4,4,false,true,false,true,false,false,false,false,false,1,false,1,1,3,4,4,4,3,2,1,3,4,4,2,4,2,2,3,4,4,3,4,3,3,3,3,4,4,98,4,98,2,2,3,98,4,2,3,4,2,98,4,3,2,3,4,5,4,3,98,3,98,1,1,1,2,3,2,4,5,4,4,4,98,5,4,4,5,4,3,5,4,2,2,3,2,2,3,3,2,4,5,3,2,1,3,3,6,9,3,1,2,2,3,4,20,4,0,false,0,false,false,false,true,1,5
1274,true,true,1,3,4,1,true,true,true,true,true,true,false,true,true,1,false,5,5,4,2,1,2,4,4,3,4,4,5,4,5,4,2,0,1,3,2,2,4,4,4,5,98,4,98,4,98,3,4,4,98,2,2,3,3,98,98,4,98,98,2,3,5,5,2,4,3,3,1,1,1,2,4,2,5,3,4,3,4,3,5,5,5,5,5,5,5,4,3,3,3,4,5,3,3,3,5,2,4,3,2,3,4,7,7,3,3,97,96,96,4,20,2,1,false,0,false,false,true,false,2,1
1275,true,true,1,1,1,4,true,false,true,true,true,false,false,false,true,1,false,4,4,3,3,3,4,3,4,4,4,2,2,5,5,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4,4,4,3,3,3,5,4,4,3,3,4,5,3,3,3,3,3,4,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,4,4,3,3,4,1,4,1,1,1,1,7,7,3,1,4,4,4,6,20,3,1,true,1,true,false,false,false,1,95
1276,true,true,1,2,4,2,false,false,false,false,false,true,false,false,false,0,false,5,5,4,3,2,3,3,4,4,5,5,5,5,5,5,5,4,3,3,4,3,1,2,4,2,4,98,1,1,98,98,98,98,98,4,5,3,5,5,98,5,98,5,98,4,5,5,5,98,3,4,4,98,5,4,98,3,4,4,4,2,2,1,2,2,1,2,4,1,4,1,3,3,1,4,5,5,1,1,5,2,1,1,1,1,1,4,3,5,1,3,4,5,6,1,3,0,false,0,false,false,false,true,3,1
1277,true,true,1,1,1,2,true,true,true,true,false,false,true,true,false,0,false,4,5,4,3,3,2,4,4,2,5,4,5,5,5,3,1,1,2,1,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,1,5,4,5,3,5,4,4,2,4,4,3,4,4,1,5,5,1,5,1,5,5,5,3,5,1,5,5,5,5,5,4,5,3,3,3,3,4,5,5,4,4,5,5,5,5,5,5,4,5,6,3,2,2,1,2,2,30,2,1,false,0,true,false,false,false,3,95
1278,true,true,1,3,3,3,true,true,false,false,false,false,false,false,false,0,false,4,4,4,3,3,4,4,4,3,3,3,2,4,4,4,3,3,2,4,3,4,3,3,3,3,3,3,2,4,3,3,3,3,3,3,4,3,3,4,4,4,98,98,3,3,4,4,4,3,3,4,2,3,3,2,3,2,3,4,4,2,4,2,3,3,2,2,3,3,3,3,2,2,3,3,3,3,2,3,4,2,2,2,1,1,2,2,2,3,1,4,4,4,2,10,2,1,false,0,false,false,false,true,1,3
