"Source:<All>"

"Created: Month","F2F_CC","Created at location","Service","Enquiry Type","Total contact","Postcode trunc"
"Apr","F2F","Osmondthorpe","Streetscene Services","Civic Amenities",1,"LS26"
"Apr","F2F","Osmondthorpe","Streetscene Services","Civic Amenities",4,"LS9 "
"Apr","F2F","Osmondthorpe","Streetscene Services","Civic Amenities",2,"LS15"
"Apr","F2F","Osmondthorpe","Streetscene Services","Gulleys - Cleansing",1,"NULL"
"Apr","F2F","Osmondthorpe","Streetscene Services","Illegal Dumping",1," NFA"
"Apr","F2F","Osmondthorpe","Streetscene Services","Miscellaneous Street Scene",1,"LS22"
"Apr","F2F","Osmondthorpe","Streetscene Services","Miscellaneous Street Scene",1," NFA"
"Apr","F2F","Osmondthorpe","Streetscene Services","Miscellaneous Street Scene",1,"LS26"
"Apr","F2F","Osmondthorpe","Streetscene Services","Miscellaneous Street Scene",2,"NULL"
"Apr","F2F","Osmondthorpe","Streetscene Services","Miscellaneous Street Scene",1,"LS10"
"Apr","F2F","Osmondthorpe","Streetscene Services","Missed Bin Collection",1,"LS9 "
"Apr","F2F","Osmondthorpe","Streetscene Services","Missed Bin Collection",1,"LS25"
"Apr","F2F","Osmondthorpe","Streetscene Services","Missed Bin Collection",1,"LS15"
"Apr","F2F","Osmondthorpe","Streetscene Services","Removal of Graffiti",1,"NULL"
"Apr","F2F","Otley","Adult Social Care","Information",1," NFA"
"Apr","F2F","Otley","Adult Social Care","Information",1,"LS19"
"Apr","F2F","Otley","Adult Social Care","Permits",1,"LS17"
"Apr","F2F","Otley","Adult Social Care","Permits",1,"LS19"
"Apr","F2F","Otley","Adult Social Care","Permits",2,"LS16"
"Apr","F2F","Otley","Adult Social Care","Permits",10,"LS21"
"Apr","F2F","Otley","Adult Social Care","Permits",1,"LS20"
"Apr","F2F","Otley","Adult Social Care","Refer to Other Agency",1,"LS20"
"Apr","F2F","Otley","Adult Social Care","Refer to Other Agency",2,"LS17"
"Apr","F2F","Otley","Adult Social Care","Refer to Other Agency",1,"LS19"
"Apr","F2F","Otley","Adult Social Care","Referral",1,"LS21"
"Apr","F2F","Otley","Adult Social Care","Signposting",2,"LS16"
"Apr","F2F","Otley","Adult Social Care","Signposting",2,"LS21"
"Apr","F2F","Otley","Benefits","Advice and Information",5,"LS16"
"Apr","F2F","Otley","Benefits","Advice and Information",2,"HG1 "
"Apr","F2F","Otley","Benefits","Advice and Information",5,"LS20"
"Apr","F2F","Otley","Benefits","Advice and Information",2," NFA"
"Apr","F2F","Otley","Benefits","Advice and Information",1,"LS5 "
"Apr","F2F","Otley","Benefits","Advice and Information",1,"LS6 "
"Apr","F2F","Otley","Benefits","Advice and Information",4,"LS7 "
"Apr","F2F","Otley","Benefits","Advice and Information",1,"LS13"
"Apr","F2F","Otley","Benefits","Advice and Information",2,"LS28"
"Apr","F2F","Otley","Benefits","Advice and Information",2,"LS18"
"Apr","F2F","Otley","Benefits","Advice and Information",5,"LS19"
"Apr","F2F","Otley","Benefits","Advice and Information",65,"LS21"
"Apr","F2F","Otley","Benefits","Applications and Changes",111,"LS21"
"Apr","F2F","Otley","Benefits","Applications and Changes",4,"LS20"
"Apr","F2F","Otley","Benefits","Applications and Changes",2,"NULL"
"Apr","F2F","Otley","Benefits","Applications and Changes",14,"LS19"
"Apr","F2F","Otley","Benefits","Applications and Changes",1,"LS17"
"Apr","F2F","Otley","Benefits","Applications and Changes",19,"LS16"
"Apr","F2F","Otley","Benefits","Applications and Changes",2,"LS13"
"Apr","F2F","Otley","Benefits","Applications and Changes",1,"LS10"
"Apr","F2F","Otley","Benefits","Applications and Changes",1,"LS7 "
"Apr","F2F","Otley","Benefits","Applications and Changes",4,"LS6 "
"Apr","F2F","Otley","Benefits","Applications and Changes",1," NFA"
"Apr","F2F","Otley","Customer Services","Reception",1," NFA"
"Apr","F2F","Otley","Customer Services","Reception",1,"LS16"
"Apr","F2F","Otley","Customer Services","Welfare Rights",1,"LS17"
"Apr","F2F","Otley","Customer Services","Welfare Rights",1,"LS19"
"Apr","F2F","Otley","Customer Services","Welfare Rights",9,"LS21"
"Apr","F2F","Otley","Customer Services","Welfare Rights",4," NFA"
"Apr","F2F","Otley","Customer Services","Welfare Rights",2,"LS16"
"Apr","F2F","Otley","Education Leeds","Reception",1,"LS21"
"Apr","F2F","Otley","HEAS","Pest Control",1,"LS19"
"Apr","F2F","Otley","Highways and Transportation","Footpaths",2,"NULL"
"Apr","F2F","Otley","Highways and Transportation","Footpaths",1,"LS21"
"Apr","F2F","Otley","Highways and Transportation","Gulleys",1,"LS21"
"Apr","F2F","Otley","Highways and Transportation","Roads",2,"NULL"
"Apr","F2F","Otley","Highways and Transportation","Street Lights",2,"NULL"
"Apr","F2F","Otley","Housing - ALMO","Customer Relations",3,"LS21"
"Apr","F2F","Otley","Housing - ALMO","Customer Relations",2,"LS19"
"Apr","F2F","Otley","Housing - ALMO","Estate Management",1,"LS18"
"Apr","F2F","Otley","Housing - ALMO","Estate Management",6,"LS21"
"Apr","F2F","Otley","Housing - ALMO","Estate Management",1,"LS5 "
"Apr","F2F","Otley","Housing - ALMO","Estate Management",1,"LS12"
"Apr","F2F","Otley","Housing - ALMO","Housing Application",5,"LS13"
"Apr","F2F","Otley","Housing - ALMO","Housing Application",12,"LS19"
"Apr","F2F","Otley","Housing - ALMO","Housing Application",1,"LS11"
"Apr","F2F","Otley","Housing - ALMO","Housing Application",2,"LS12"
"Apr","F2F","Otley","Housing - ALMO","Housing Application",1,"LS26"
"Apr","F2F","Otley","Housing - ALMO","Housing Application",4,"LS16"
"Apr","F2F","Otley","Housing - ALMO","Housing Application",1,"LS18"
"Apr","F2F","Otley","Housing - ALMO","Housing Application",95,"LS21"
"Apr","F2F","Otley","Housing - ALMO","Housing Application",1,"LS17"
"Apr","F2F","Otley","Housing - ALMO","Housing Application",1,"LS9 "
"Apr","F2F","Otley","Housing - ALMO","Housing Application",4,"LS7 "
"Apr","F2F","Otley","Housing - ALMO","Housing Application",7,"LS20"
"Apr","F2F","Otley","Housing - ALMO","Housing Application",6," NFA"
"Apr","F2F","Otley","Housing - ALMO","Housing Application",4,"LS29"
"Apr","F2F","Otley","Housing - ALMO","Housing Application",1,"BD8 "
"Apr","F2F","Otley","Housing - ALMO","LASBT ALMO",1,"LS21"
"Apr","F2F","Otley","Housing - ALMO","Modernisation",1,"LS19"
"Apr","F2F","Otley","Housing - ALMO","Modernisation",10,"LS21"
"Apr","F2F","Otley","Housing - ALMO","Property Management",44,"LS21"
"Apr","F2F","Otley","Housing - ALMO","Property Management",2,"LS16"
"Apr","F2F","Otley","Housing - ALMO","Property Management",1,"LS18"
"Apr","F2F","Otley","Housing - ALMO","Property Management",9,"LS19"
"Apr","F2F","Otley","Housing - ALMO","Property Management",2,"LS20"
"Apr","F2F","Otley","Housing - ALMO","Reception",2,"LS21"
"Apr","F2F","Otley","Housing - ALMO","Rent",1,"LS7 "
"Apr","F2F","Otley","Housing - ALMO","Rent",1,"LS18"
"Apr","F2F","Otley","Housing - ALMO","Rent",1,"LS16"
"Apr","F2F","Otley","Housing - ALMO","Rent",13,"LS19"
"Apr","F2F","Otley","Housing - ALMO","Rent",60,"LS21"
"Apr","F2F","Otley","Housing - ALMO","Repairs",5,"LS20"
"Apr","F2F","Otley","Housing - ALMO","Repairs",1,"LS16"
"Apr","F2F","Otley","Housing - ALMO","Repairs",144,"LS21"
"Apr","F2F","Otley","Housing - ALMO","Repairs",1,"LS22"
"Apr","F2F","Otley","Housing - ALMO","Repairs",18,"LS19"
"Apr","F2F","Otley","Housing - ALMO","Repairs",2,"LS15"
"Apr","F2F","Otley","Leeds Housing Options","Care of Family or Friends",1,"LS21"
"Apr","F2F","Otley","Leeds Housing Options","Care of Family or Friends",1,"LS20"
"Apr","F2F","Otley","Leeds Housing Options","Owner Occupier Issue",1,"LS18"
"Apr","F2F","Otley","Leeds Housing Options","Private Rented Tenancy Issue",1,"LS19"
"Apr","F2F","Otley","Leeds Housing Options","Private Rented Tenancy Issue",1,"LS16"
"Apr","F2F","Otley","Leeds Housing Options","Private Rented Tenancy Issue",1,"LS21"
"Apr","F2F","Otley","Leeds Housing Options","Private Rented Tenancy Issue",1,"LS13"
"Apr","F2F","Otley","Legal Licensing & Registration","Electoral Services",8,"LS21"
"Apr","F2F","Otley","Legal Licensing & Registration","Reception",3," NFA"
"Apr","F2F","Otley","Legal Licensing & Registration","Registrars",4," NFA"
"Apr","F2F","Otley","Legal Licensing & Registration","Registrars",1,"LS19"
"Apr","F2F","Otley","Legal Licensing & Registration","Registrars",4,"LS21"
"Apr","F2F","Otley","Libraries Arts & Heritage","Libraries",1,"LS21"
"Apr","F2F","Otley","Libraries Arts & Heritage","Libraries",2," NFA"
"Apr","F2F","Otley","Partners and Other Agencies","Advocacy",1,"LS13"
"Apr","F2F","Otley","Partners and Other Agencies","Advocacy",1,"LS20"
"Apr","F2F","Otley","Partners and Other Agencies","Advocacy",2,"LS21"
"Apr","F2F","Otley","Partners and Other Agencies","Central Government",10,"LS21"
"Apr","F2F","Otley","Partners and Other Agencies","Central Government",1,"LS17"
"Apr","F2F","Otley","Partners and Other Agencies","Central Government",1,"LS18"
"Apr","F2F","Otley","Partners and Other Agencies","Central Government",1,"LS16"
"Apr","F2F","Otley","Partners and Other Agencies","Central Government",1,"LS19"
"Apr","F2F","Otley","Partners and Other Agencies","Central Government",3," NFA"
"Apr","F2F","Otley","Partners and Other Agencies","Health",1,"LS21"
"Apr","F2F","Otley","Partners and Other Agencies","Other",3,"LS21"
"Apr","F2F","Otley","Partners and Other Agencies","Other",1," NFA"
"Apr","F2F","Otley","Partners and Other Agencies","Reception",2,"LS21"
"Apr","F2F","Otley","Partners and Other Agencies","Utilities",1,"LS20"
"Apr","F2F","Otley","Partners and Other Agencies","Utilities",1," NFA"
"Apr","F2F","Otley","Partners and Other Agencies","Utilities",2,"LS21"
"Apr","F2F","Otley","Planning & Sustainable Development","Planning Policy",1,"LS21"
"Apr","F2F","Otley","Planning & Sustainable Development","Reception",1," NFA"
"Apr","F2F","Otley","Recreation","Streetscape",1,"LS21"
"Apr","F2F","Otley","Recycling & Waste","Information and Advice",2,"LS21"
"Apr","F2F","Otley","Recycling & Waste","Information and Advice",1,"LS11"
"Apr","F2F","Otley","Recycling & Waste","Information and Advice",1,"LS8 "
"Apr","F2F","Otley","Resources & Strategy","Home Ownership Team",1," NFA"
"Apr","F2F","Otley","Resources & Strategy","Home Ownership Team",1,"LS21"
"Apr","F2F","Otley","Revenues","CTax",62,"LS21"
"Apr","F2F","Otley","Revenues","CTax",2," NFA"
"Apr","F2F","Otley","Revenues","CTax",1,"BD2 "
"Apr","F2F","Otley","Revenues","CTax",2,"HG1 "
"Apr","F2F","Otley","Revenues","CTax",1,"LS19"
"Apr","F2F","Otley","Revenues","CTax",1,"LS29"
"Apr","F2F","Otley","Revenues","CTax",1,"LS6 "
"Apr","F2F","Otley","Revenues","CTax",6,"LS16"
"Apr","F2F","Otley","Revenues","CTax",1,"LS9 "
"Apr","F2F","Otley","Revenues","CTax",1,"LS7 "
"Apr","F2F","Otley","Revenues","Sundry Debtors Account",1,"LS28"
"Apr","F2F","Otley","Streetscene Services","Bin Movements",1,"LS27"
"Apr","F2F","Otley","Streetscene Services","Bin Movements",4,"LS21"
"Apr","F2F","Otley","Streetscene Services","Bin Movements",2,"LS11"
"Apr","F2F","Otley","Streetscene Services","Bin Movements",2,"LS10"
"Apr","F2F","Otley","Streetscene Services","Civic Amenities",1,"LS27"
"Apr","F2F","Otley","Streetscene Services","Civic Amenities",9,"LS21"
"Apr","F2F","Otley","Streetscene Services","Civic Amenities",1,"LS26"
"Apr","F2F","Otley","Streetscene Services","Civic Amenities",1,"LS8 "
"Apr","F2F","Otley","Streetscene Services","Civic Amenities",2," NFA"
"Apr","F2F","Otley","Streetscene Services","Civic Amenities",1,"LS19"
"Apr","F2F","Otley","Streetscene Services","Civic Amenities",2,"LS13"
"Apr","F2F","Otley","Streetscene Services","Miscellaneous Street Scene",3,"LS21"
"Apr","F2F","Otley","Streetscene Services","Miscellaneous Street Scene",1,"LS12"
"Apr","F2F","Otley","Streetscene Services","Missed Bin Collection",1,"LS16"
"Apr","F2F","Otley","Streetscene Services","Missed Bin Collection",1,"LS18"
"Apr","F2F","Otley","Streetscene Services","Missed Bin Collection",3,"LS21"
"Apr","F2F","Otley","Streetscene Services","Other Collection Issues",1,"LS21"
"Apr","F2F","Otley","Streetscene Services","Reception",1," NFA"
"Apr","F2F","Otley","Streetscene Services","Reception",1,"LS21"
"Apr","F2F","Pudsey","Adult Social Care","Information",8,"LS28"
"Apr","F2F","Pudsey","Adult Social Care","Information",1,"LS13"
"Apr","F2F","Pudsey","Adult Social Care","Information",10," NFA"
"Apr","F2F","Pudsey","Adult Social Care","Permits",1," NFA"
"Apr","F2F","Pudsey","Adult Social Care","Permits",3,"LS13"
"Apr","F2F","Pudsey","Adult Social Care","Permits",15,"LS28"
"Apr","F2F","Pudsey","Adult Social Care","Refer to Other Agency",1,"LS19"
"Apr","F2F","Pudsey","Adult Social Care","Refer to Other Agency",2,"LS28"
"Apr","F2F","Pudsey","Adult Social Care","Refer to Other Agency",1,"LS18"
"Apr","F2F","Pudsey","Adult Social Care","Refer to Other Agency",2,"LS13"
"Apr","F2F","Pudsey","Adult Social Care","Referral",1,"LS12"
"Apr","F2F","Pudsey","Adult Social Care","Referral",3,"LS13"
"Apr","F2F","Pudsey","Adult Social Care","Referral",9,"LS28"
"Apr","F2F","Pudsey","Adult Social Care","Signposting",2,"LS12"
"Apr","F2F","Pudsey","Adult Social Care","Signposting",10,"LS28"
"Apr","F2F","Pudsey","Adult Social Care","Signposting",3,"LS13"
"Apr","F2F","Pudsey","Adult Social Care","Signposting",1," NFA"
"Apr","F2F","Pudsey","Adult Social Care","Signposting",1,"LS4 "
"Apr","F2F","Pudsey","Benefits","Advice and Information",1,"LS10"
"Apr","F2F","Pudsey","Benefits","Advice and Information",1,"BD4 "
"Apr","F2F","Pudsey","Benefits","Advice and Information",61,"LS28"
"Apr","F2F","Pudsey","Benefits","Advice and Information",7,"LS12"
"Apr","F2F","Pudsey","Benefits","Advice and Information",1,"LS16"
"Apr","F2F","Pudsey","Benefits","Advice and Information",5," NFA"
"Apr","F2F","Pudsey","Benefits","Advice and Information",2,"BD11"
"Apr","F2F","Pudsey","Benefits","Advice and Information",1,"LS4 "
"Apr","F2F","Pudsey","Benefits","Advice and Information",39,"LS13"
"Apr","F2F","Pudsey","Benefits","Advice and Information",2,"LS25"
"Apr","F2F","Pudsey","Benefits","Advice and Information",1,"LS27"
"Apr","F2F","Pudsey","Benefits","Applications and Changes",278,"LS28"
"Apr","F2F","Pudsey","Benefits","Applications and Changes",2,"LS27"
"Apr","F2F","Pudsey","Benefits","Applications and Changes",1,"LS25"
"Apr","F2F","Pudsey","Benefits","Applications and Changes",1,"WF3 "
"Apr","F2F","Pudsey","Benefits","Applications and Changes",2,"LS9 "
"Apr","F2F","Pudsey","Benefits","Applications and Changes",1,"LS7 "
"Apr","F2F","Pudsey","Benefits","Applications and Changes",2,"LS5 "
"Apr","F2F","Pudsey","Benefits","Applications and Changes",167,"LS13"
"Apr","F2F","Pudsey","Benefits","Applications and Changes",5,"BD3 "
"Apr","F2F","Pudsey","Benefits","Applications and Changes",10," NFA"
"Apr","F2F","Pudsey","Benefits","Applications and Changes",1,"LS20"
"Apr","F2F","Pudsey","Benefits","Applications and Changes",3,"LS18"
"Apr","F2F","Pudsey","Benefits","Applications and Changes",4,"LS16"
"Apr","F2F","Pudsey","Benefits","Applications and Changes",28,"LS12"
"Apr","F2F","Pudsey","Benefits","Applications and Changes",1,"LS11"
"Apr","F2F","Pudsey","Benefits","Applications and Changes",9,"BD4 "
"Apr","F2F","Pudsey","Children & Young Peoples Services","Advice",1,"LS28"
"Apr","F2F","Pudsey","Children & Young Peoples Services","Permits",1,"LS13"
"Apr","F2F","Pudsey","Children & Young Peoples Services","Reception",1," NFA"
"Apr","F2F","Pudsey","Community Safety","Hate Crime Reporting",1," NFA"
"Apr","F2F","Pudsey","Customer Services","Customer Relations",2,"LS13"
"Apr","F2F","Pudsey","Customer Services","Customer Relations",1,"LS28"
"Apr","F2F","Pudsey","Customer Services","Permits",1,"LS13"
"Apr","F2F","Pudsey","Customer Services","Reception",10," NFA"
"Apr","F2F","Pudsey","Customer Services","Reception",8,"LS28"
"Apr","F2F","Pudsey","Customer Services","Reception",5,"LS13"
"Apr","F2F","Pudsey","Customer Services","Welfare Rights",8,"LS13"
"Apr","F2F","Pudsey","Customer Services","Welfare Rights",19,"LS28"
"Apr","F2F","Pudsey","Customer Services","Welfare Rights",2," NFA"
"Apr","F2F","Pudsey","Customer Services","Welfare Rights",1,"LS6 "
"Apr","F2F","Pudsey","Customer Services","Welfare Rights",1,"LS18"
"Apr","F2F","Pudsey","Customer Services","Welfare Rights",3,"LS12"
"Apr","F2F","Pudsey","Democratic Services","Functions",1,"LS28"
"Apr","F2F","Pudsey","Education Leeds","Reception",1,"LS28"
"Apr","F2F","Pudsey","Education Leeds","Reception",1," NFA"
"Apr","F2F","Pudsey","HEAS","Animal Issues",1,"LS28"
"Apr","F2F","Pudsey","HEAS","Car Parking",3,"LS28"
"Apr","F2F","Pudsey","HEAS","Car Parking",1,"LS6 "
"Apr","F2F","Pudsey","HEAS","Environmental Health",3,"LS28"
"Apr","F2F","Pudsey","HEAS","Grants/Financial Assistance",1,"LS13"
"Apr","F2F","Pudsey","HEAS","Grants/Financial Assistance",2," NFA"
"Apr","F2F","Pudsey","HEAS","Landlords",1,"LS13"
"Apr","F2F","Pudsey","HEAS","Pest Control",2,"LS28"
"Apr","F2F","Pudsey","Highways and Transportation","Footpaths",3,"NULL"
"Apr","F2F","Pudsey","Highways and Transportation","Reception",1,"NULL"
"Apr","F2F","Pudsey","Housing - ALMO","Adaptations",8,"LS28"
"Apr","F2F","Pudsey","Housing - ALMO","Customer Relations",2,"LS28"
"Apr","F2F","Pudsey","Housing - ALMO","Estate Management",1,"LS11"
"Apr","F2F","Pudsey","Housing - ALMO","Estate Management",1," NFA"
"Apr","F2F","Pudsey","Housing - ALMO","Estate Management",24,"LS28"
"Apr","F2F","Pudsey","Housing - ALMO","Estate Management",2,"LS13"
"Apr","F2F","Pudsey","Housing - ALMO","Housing Application",1,"LS4 "
"Apr","F2F","Pudsey","Housing - ALMO","Housing Application",18,"LS12"
"Apr","F2F","Pudsey","Housing - ALMO","Housing Application",71,"LS13"
"Apr","F2F","Pudsey","Housing - ALMO","Housing Application",1,"LS9 "
"Apr","F2F","Pudsey","Housing - ALMO","Housing Application",1,"M35 "
"Apr","F2F","Pudsey","Housing - ALMO","Housing Application",2,"LS21"
"Apr","F2F","Pudsey","Housing - ALMO","Housing Application",1,"LS27"
"Apr","F2F","Pudsey","Housing - ALMO","Housing Application",168,"LS28"
"Apr","F2F","Pudsey","Housing - ALMO","Housing Application",1,"BD6 "
"Apr","F2F","Pudsey","Housing - ALMO","Housing Application",4,"BD4 "
"Apr","F2F","Pudsey","Housing - ALMO","Housing Application",1,"HD6 "
"Apr","F2F","Pudsey","Housing - ALMO","Housing Application",1,"LS10"
"Apr","F2F","Pudsey","Housing - ALMO","Housing Application",3,"LS16"
"Apr","F2F","Pudsey","Housing - ALMO","Housing Application",1,"LS19"
"Apr","F2F","Pudsey","Housing - ALMO","Housing Application",33," NFA"
"Apr","F2F","Pudsey","Housing - ALMO","Housing Application",2,"BD15"
"Apr","F2F","Pudsey","Housing - ALMO","Housing Application",1,"BD3 "
"Apr","F2F","Pudsey","Housing - ALMO","LASBT ALMO",6,"LS28"
"Apr","F2F","Pudsey","Housing - ALMO","Letting Homes",4,"LS9 "
"Apr","F2F","Pudsey","Housing - ALMO","Letting Homes",9,"LS28"
"Apr","F2F","Pudsey","Housing - ALMO","Letting Homes",4,"LS13"
"Apr","F2F","Pudsey","Housing - ALMO","Modernisation",4,"LS13"
"Apr","F2F","Pudsey","Housing - ALMO","Modernisation",7,"LS28"
"Apr","F2F","Pudsey","Housing - ALMO","Modernisation",1,"LS9 "
"Apr","F2F","Pudsey","Housing - ALMO","Property Management",2,"LS27"
"Apr","F2F","Pudsey","Housing - ALMO","Property Management",31,"LS13"
"Apr","F2F","Pudsey","Housing - ALMO","Property Management",2,"LS12"
"Apr","F2F","Pudsey","Housing - ALMO","Property Management",3," NFA"
"Apr","F2F","Pudsey","Housing - ALMO","Property Management",51,"LS28"
"Apr","F2F","Pudsey","Housing - ALMO","Reception",1," NFA"
